着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,8,クインズマカロン,牝4,54.0,高橋昭平,1:27.7,,3,6.2,37.9,大井 立花伸,417(+3)
2,2,2,ソレエスピアージャ,牝4,54.0,矢野貴之,1:28.2,2.1/2,1,2.4,38.8,大井 藤田輝信,462(+1)
3,8,10,シャンデリアソング,牝4,54.0,岡村健司,1:28.5,1.1/2,2,2.7,38.6,大井 高岩孝敏,437(0)
4,8,9,シュルーズベリー,牝4,54.0,藤本現暉,1:28.8,1.3/4,5,13.1,39.1,大井 蛯名雄太,474(-8)
5,3,3,サウスヴィルステラ,牝4,54.0,福原杏,1:28.9,1/2,7,21.4,37.7,大井 荒井朋弘,522(-9)
6,4,4,ティーズアペックス,牝6,53.0,☆谷内貫太,1:29.0,クビ,6,14.9,39.5,大井 嶋田幸晴,438(-16)
7,1,1,コーミズアムール,牝7,54.0,吉井章,1:29.2,1,4,11.2,38.3,大井 米田英世,437(+3)
8,5,5,パールペンダント,牝4,54.0,遠藤健太,1:29.6,2,8,76.1,38.5,大井 遠藤茂,464(-1)
9,7,7,ロッキンミー,牝4,54.0,安藤洋一,1:29.9,1.3/4,9,105.8,37.3,大井 松浦裕之,449(+1)
10,6,6,アレゴウドウレモン,牝4,54.0,石川駿介,1:34.7,大,10,135.0,39.3,大井 上杉昌宏,492(+3)
