着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,3,3,ブルーヒサシン,牡4,54.0,藤田凌,1:11.6,,1,2.3,36.9,大井 立花伸,514(0)
2,5,5,フルム,セ7,56.0,和田譲治,1:11.7,クビ,2,3.0,36.9,大井 渡辺和雄,493(-4)
3,8,11,ディキシーガンナー,牡6,54.0,矢野貴之,1:11.8,3/4,4,7.6,36.3,大井 荒山勝徳,500(+5)
4,2,2,ドリームビリーバー,牡7,56.0,吉井章,1:11.8,クビ,8,59.7,36.7,大井 阪本一栄,476(+4)
5,8,10,ストライクオン,牡5,56.0,本田正重,1:12.3,2.1/2,6,23.4,37.1,船橋 山下貴之,495(-5)
6,6,6,ナスティウェザー,牡5,56.0,御神本訓,1:12.5,3/4,5,9.4,37.1,大井 坂井英光,466(-9)
7,6,7,ミルトクレイモー,牡6,56.0,西啓太,1:13.0,2.1/2,11,112.0,37.4,大井 橋本和馬,515(-1)
8,7,9,ハチメンロッピ,牡6,54.0,笹川翼,1:13.0,アタマ,3,7.1,38.0,大井 米田英世,537(-1)
9,1,1,ユスティニアン,牡8,56.0,達城龍次,1:13.1,クビ,10,108.1,38.4,大井 的場直之,453(0)
10,7,8,マックス,セ9,56.0,藤本現暉,1:13.1,クビ,7,28.7,38.0,大井 福永敏,490(+1)
11,4,4,ゼルトザーム,牡5,54.0,新原周馬,1:13.5,2,9,92.7,37.3,大井 福永敏,499(+1)
