着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,14,ソニックスター,セ5,57.0,笹川翼,1:40.6,,1,1.6,38.2,大井 藤田輝信,538(+8)
2,5,8,タンゴノアール,牡5,57.0,江里口裕,1:41.3,3.1/2,12,236.6,38.9,大井 上杉昌宏,519(+3)
3,8,13,イデアイゴッソウ,牡5,57.0,秋元耕成,1:41.5,1.1/4,2,2.3,38.4,浦和 鹿沼良和,480(+5)
4,1,1,リコールガー,牡6,57.0,本田正重,1:41.5,アタマ,3,10.3,39.1,大井 荒山勝徳,537(+4)
5,7,12,エイシンピストン,牡8,57.0,安藤洋一,1:41.5,ハナ,4,27.0,37.8,大井 藤田輝信,478(+3)
6,3,3,ノーブルゲイル,牡5,57.0,和田譲治,1:41.8,1.1/2,5,31.7,38.5,大井 佐野謙二,513(+10)
7,5,7,チョメチョメ,牡5,55.0,仲野光馬,1:42.0,1,7,96.8,38.4,浦和 宇野木博,491(-10)
8,3,4,マイネルボンバー,牡6,55.0,福原杏,1:42.3,1.1/2,6,67.5,39.1,大井 阪本一栄,491(+1)
9,7,11,メーサンデュラント,牡6,55.0,御神本訓,1:42.5,1,9,116.2,39.8,大井 月岡健二,466(-3)
10,4,6,プレミアムハンド,牡4,57.0,佐野遥久,1:42.6,クビ,10,143.9,38.9,浦和 小久保智,533(-2)
11,2,2,ベニッシモ,セ7,57.0,菅原涼太,1:42.7,3/4,11,227.0,39.4,大井 堀千亜樹,472(-1)
12,6,10,クラウンシューター,牡7,55.0,藤田凌,1:43.7,5,8,106.2,40.3,大井 栗田裕光,497(-2)
13,6,9,ヒミノフラッシュ,牡8,55.0,石川駿介,1:43.7,ハナ,14,575.0,39.9,大井 吉井竜一,562(-6)
14,4,5,パーティーベル,牡7,54.0,▲木澤奨,1:44.5,4,13,484.2,40.5,大井 大宮和也,464(-1)
