着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,5,ウエストリーダー,セ5,56.0,野畑凌,1:28.1,,1,3.0,37.6,大井 坂井英光,528(+5)
2,5,8,リコーファルコン,牡4,56.0,藤本現暉,1:28.1,アタマ,8,22.2,37.6,大井 蛯名雄太,502(-3)
3,2,2,アオイフォトグラフ,牝4,54.0,町田直希,1:28.2,1/2,6,14.6,37.5,大井 市村誠,500(+4)
4,8,13,デルマウチガケ,牝6,51.0,▲高橋優,1:28.9,3.1/2,3,6.2,38.4,大井 鈴木啓之,462(-1)
5,5,7,アリーバ,牝5,54.0,高橋昭平,1:29.0,クビ,10,78.8,38.0,大井 立花伸,453(+7)
6,3,3,エキゾチックガール,牝4,54.0,本田正重,1:29.0,クビ,5,9.7,37.8,大井 栗田裕光,418(+1)
7,8,14,ドレッドノート,牡4,53.0,▲小野俊斗,1:29.1,クビ,7,15.6,38.4,大井 宗形竹見,516(+36)
8,4,6,ユイノサンバンカン,牡5,56.0,東原悠善,1:29.2,3/4,11,79.9,38.5,大井 庄子昭彦,460(-2)
9,3,4,キテツ,牡4,56.0,吉井章,1:29.3,クビ,4,6.3,38.3,大井 吉井竜一,452(-2)
10,7,12,ヤマノリッチ,牝6,53.0,☆谷内貫太,1:29.4,3/4,9,25.2,38.2,大井 佐々木洋,500(-5)
11,6,10,カルデア,牡5,56.0,千田洋,1:29.6,1,13,136.1,38.0,大井 村上頼章,454(-14)
12,1,1,アジアパテック,牡4,54.0,△山本大翔,1:30.3,3.1/2,12,115.9,39.3,大井 堀千亜樹,511(+1)
13,6,9,ヘビーキュー,牡4,56.0,和田譲治,1:30.5,1,2,4.1,40.0,大井 宗形竹見,578(+3)
14,7,11,アサネガミ,牝4,54.0,菅原涼太,1:32.2,8,14,219.1,40.3,大井 堀千亜樹,462(-7)
