着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,10,エイシンミラーミ,牝3,54.0,吉井章,1:14.4,,1,2.0,38.7,大井 荒山勝徳,465(+13)
2,5,5,スタールビーピアス,牝3,54.0,和田譲治,1:15.1,3.1/2,6,65.3,38.1,大井 月岡健二,386(-10)
3,6,7,ハッチン,牝3,54.0,矢野貴之,1:15.1,クビ,2,2.1,39.0,大井 福永敏,480(+5)
4,2,2,ブライトテラ,牡3,56.0,鷹見陸,1:15.4,1.1/2,3,7.2,38.8,大井 坂井英光,503(+1)
5,5,6,ヤッティライネン,牡3,56.0,藤本現暉,1:16.0,3,7,65.6,39.3,大井 須田和伸,444(+1)
6,8,11,ジューンアカデミー,牝3,54.0,達城龍次,1:16.2,1,5,40.7,39.9,大井 鈴木啓之,420(0)
7,8,12,ブイスリー,牡3,56.0,菅原涼太,1:17.0,4,12,527.7,41.2,大井 佐宗応和,480(-3)
8,7,9,ラスカルアポロ,牡3,53.0,▲杉山海波,1:17.3,1.1/2,4,14.0,41.6,大井 藤田輝信,463(+8)
9,3,3,ラブリーファンク,牝3,51.0,▲高橋優,1:17.3,アタマ,10,292.0,40.7,大井 朝倉実,416(-1)
10,1,1,マオノアデル,牝3,54.0,西啓太,1:17.9,3,8,102.3,40.9,大井 橋本和馬,453(+6)
11,4,4,ハッピーメモリー,牝3,54.0,千田洋,1:18.4,2.1/2,11,390.6,41.0,大井 赤嶺本浩,431(-4)
12,6,8,グリンバーム,牡3,55.0,☆谷内貫太,1:19.0,3,9,225.0,42.8,大井 市村誠,495(-3)
