着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,2,2,トゥピ,牝6,54.0,笹川翼,1:55.3,,6,16.1,37.6,大井 福田真広,507(+33)
2,8,10,セキトバシューズ,牝4,54.0,藤田凌,1:55.3,クビ,1,2.8,36.8,大井 荒山勝徳,463(+4)
3,7,9,ヴュルディヒ,牡4,56.0,和田譲治,1:55.3,クビ,4,8.3,36.8,大井 米田英世,491(+1)
4,3,3,アレアラミア,牡5,56.0,本田正重,1:55.3,クビ,5,11.0,37.1,大井 森下淳平,456(-7)
5,4,4,アレグランサ,牡4,56.0,達城龍次,1:55.9,3,9,32.3,38.1,大井 吉井竜一,503(0)
6,8,11,レペンテ,牝4,54.0,町田直希,1:56.7,4,11,90.9,38.7,大井 栗田泰昌,410(+2)
7,5,5,アーススピリット,牡5,56.0,藤本現暉,1:56.8,1/2,7,24.4,38.4,大井 納谷和玖,541(+2)
8,7,8,ドウジギリ,牡4,56.0,矢野貴之,1:57.4,3,3,5.5,38.5,大井 福永敏,473(-8)
9,1,1,パルミジャニーノ,牡4,56.0,安藤洋一,1:57.5,1/2,2,3.3,38.8,大井 村上頼章,468(-3)
10,6,7,エスプリブルズアイ,牡7,56.0,鷹見陸,1:57.9,2,8,24.9,39.7,大井 澤佳宏,468(+1)
11,6,6,リアルモハメド,セ5,55.0,☆中山遥人,1:58.2,1.1/2,10,56.4,39.0,大井 福永敏,495(+5)
