券種,組み合わせ,配当,人気
単勝,11,590,3
複勝,11,210,3
複勝,8,130,1
複勝,13,400,7
枠連,4-6,810,2
馬連,8-11,840,3
ワイド,8-11,290,1
ワイド,11-13,1030,12
ワイド,8-13,870,9
馬単,11-8,2090,7
3連複,8-11-13,3520,6
3連単,11-8-13,17920,37
