コーナー,通過順
1コーナー,"11,(6,13),(4,9)-(7,10),2-3,(5,12),1,8"
2コーナー,"11,(6,13),(4,9),(7,10)-2,(3,12)-5,(1,8)"
3コーナー,"(11,13,10)-(7,12),(9,4),(6,3)-8,2-5-1"
4コーナー,"(11,13,10)-(7,3,4)-(9,12),(6,8)-2,5-1"
