馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,パルミジャニーノ,牡4,安藤洋,大井・村上頼章,差し,3.3,2,1,スターゲ(B3),38.3,468(-3),大井,33,中4週,,,0,パイロ,ゼンノロブロイ,
2,2,トゥピ,牝6,笹川翼,大井・福田真広,追込,16.1,6,13,,38.2,507(+33),福島,190,中26週,Y,Y,3,シニスターミニスター,チーフベアハート,
3,3,アレアラミア,牡5,本田正,大井・森下淳平,差し,11.0,5,7,権現坂賞(B3),40.6,456(-7),大井,17,中1週,,,0,ワールドエース,Grand Lodge,
4,4,アレグランサ,牡4,達城龍,大井・吉井竜一,先行,32.3,9,3,STAR(C1),39.5,503(0),大井,19,中2週,,,0,イスラボニータ,Smart Strike,
5,5,アーススピリット,牡5,藤本現,大井・納谷和玖,差し,24.4,7,6,行人坂賞(B3),40.0,541(+2),大井,21,中2週,,,0,マインドユアビスケッツ,ゴールドアリュール,
6,6,リアルモハメド,セ5,中山遥,大井・福永敏,差し,56.4,10,5,STAR(C1),40.0,495(+5),大井,19,中2週,,,0,リオンディーズ,キンシャサノキセキ,
7,6,エスプリブルズアイ,牡7,鷹見陸,大井・澤佳宏,先行,24.9,8,4,スターゲ(B3),39.0,468(+1),大井,33,中4週,,,0,シビルウォー,ブラックタキシード,
8,7,ドウジギリ,牡4,矢野貴,大井・福永敏,差し,5.5,3,6,権現坂賞(B3),40.5,473(-8),大井,17,中1週,,,0,トランセンド,パイロ,
9,7,ヴュルディヒ,牡4,和田譲,大井・米田英世,追込,8.3,4,3,権現坂賞(B3),38.5,491(+1),大井,17,中1週,,,0,サンダースノー,サウスヴィグラス,
10,8,セキトバシューズ,牝4,藤田凌,大井・荒山勝徳,差し,2.8,1,1,北極星特(C1),38.3,463(+4),大井,31,中3週,,,0,キタサンブラック,グラスワンダー,
11,8,レペンテ,牝4,町田直,大井・栗田泰昌,差し,90.9,11,5,権現坂賞(B3),39.2,410(+2),大井,17,中1週,,,0,ダノンバラード,Teofilo,
