券種,組み合わせ,配当,人気
単勝,5,430,3
複勝,5,230,3
複勝,2,120,1
馬連,2-5,500,2
ワイド,2-5,180,2
ワイド,3-5,180,3
ワイド,2-3,110,1
馬単,5-2,1200,5
3連複,2-3-5,310,1
3連単,5-2-3,2470,8
