券種,組み合わせ,配当,人気
単勝,7,460,2
複勝,7,110,2
複勝,4,100,1
複勝,3,150,4
馬連,4-7,170,1
ワイド,4-7,130,1
ワイド,3-7,510,8
ワイド,3-4,290,5
馬単,7-4,550,3
3連複,3-4-7,540,2
3連単,7-4-3,3320,13
