着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,8,アイビーサムライオ,牡5,56.0,笹川翼,1:40.9,,1,1.9,39.0,大井 荒山勝徳,521(+1)
2,6,6,メイショウタビズキ,牡4,56.0,藤田凌,1:41.1,1,4,8.6,37.9,大井 阪本一栄,475(0)
3,8,10,レベリオス,牡5,56.0,安藤洋一,1:41.1,クビ,2,2.9,39.2,大井 鈴木啓之,549(0)
4,2,2,ココナッツガーデン,セ5,56.0,藤本現暉,1:41.1,ハナ,3,6.6,38.7,大井 荒山勝徳,435(+2)
5,3,3,ソルベット,牝5,54.0,澤田龍哉,1:41.4,1.1/2,5,20.8,38.4,大井 真島大輔,495(+4)
6,7,9,エルツ,牡6,56.0,和田譲治,1:41.9,2.1/2,6,36.7,40.0,大井 月岡健二,501(-3)
7,5,5,テンドウ,牡5,56.0,F.ゴン,1:42.3,2,7,39.1,40.1,大井 福永敏,486(+1)
8,6,7,パレルモ,牡6,56.0,野畑凌,1:42.6,1.3/4,8,46.3,38.1,大井 米田英世,464(+1)
9,1,1,プリメイラ,牝5,54.0,岡村健司,1:42.8,1.1/4,9,72.2,39.0,大井 村上頼章,450(-6)
10,8,11,タッチャブル,牡6,56.0,東原悠善,1:44.4,8,10,205.3,40.3,大井 澤佳宏,523(-3)
11,4,4,スタードラマー,牡6,53.0,▲西優哉,1:47.0,大,11,376.2,44.0,大井 須田和伸,464(+1)
