馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ヴェスタリス,牝3,澤田龍,大井・荒山勝徳,差し,20.1,7,13,へびつか(C1三),39.9,435(-9),大井,18,中2週,,,0,フィレンツェファイア,ヴィクトワールピサ,
2,2,ゴンザーゴ,牡5,安藤洋,大井・福永敏,差し,5.2,4,5,C1二 (C1三),37.3,473(-3),大井,18,中2週,,,0,ブリックスアンドモルタル,ロードカナロア,
3,3,カヴァス,セ9,横川怜,大井・朝倉実,差し,234.6,10,16,C1五 六,39.2,485(+2),大井,20,中2週,,,0,カレンブラックヒル,サクラバクシンオー,
4,4,ナイトウォーリア,牡4,西啓太,大井・田中正人,差し,3.6,1,3,ブラック(C1),40.5,464(-1),大井,22,中2週,,,0,ベストウォーリア,コメート,
5,5,ヴォルクメア,牝4,Ｆ．ゴ,大井・高野毅,追込,70.4,9,11,チチ賞(C1),43.0,515(+2),大井,20,中2週,,,0,ラニ,Distorted Humor,
6,6,リケアミネオラ,牡6,千田洋,大井・吉井竜一,差し,13.2,6,5,チチ賞(C1),40.6,425(-3),大井,20,中2週,,,0,ダノンレジェンド,キングカメハメハ,
7,7,クアッズ,セ4,石川駿,大井・納谷和玖,逃げ,4.3,3,7,フローズ(C1三),41.0,493(+2),大井,18,中2週,,,0,スノードラゴン,クロフネ,
8,7,オメガドライヴ,セ4,本田正,大井・穂刈隆志,追込,3.6,2,1,ミッドサ(C2),39.1,484(+4),大井,18,中2週,,,0,マインドユアビスケッツ,ディープインパクト,
9,8,マイネルイージス,牡7,田中洸,大井・小野寺晋,追込,8.2,5,6,ペルセウ(C1),39.0,498(+2),大井,21,中2週,,,0,ゴールドシップ,ディアブロ,
10,8,グレック,牡5,中山遥,大井・佐宗応和,差し,67.2,8,13,フローズ(C1三),43.5,539(-5),大井,18,中2週,,,0,マクマホン,Galileo,
