着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,2,3,オリージネアリア,牝4,54.0,笹川翼,1:27.1,,1,1.6,38.2,大井 福永敏,454(-2)
2,7,13,ケンヴィヴァルディ,牡5,56.0,達城龍次,1:27.2,3/4,7,26.6,38.3,大井 堀千亜樹,522(-4)
3,4,6,ドゥーロアバンティ,牡6,56.0,鷹見陸,1:27.3,1/2,5,23.1,38.2,大井 立花伸,497(-3)
4,7,12,ウインアイリーン,牝7,54.0,町田直希,1:27.4,クビ,6,26.2,37.8,大井 須田和伸,467(-6)
5,5,8,エスプリボクチャン,牡6,53.0,▲西優哉,1:27.7,1.3/4,2,6.3,38.6,大井 澤佳宏,525(+1)
6,6,11,ハッピーゲート,牝4,54.0,西啓太,1:27.7,アタマ,4,9.5,39.1,大井 真島大輔,478(-6)
7,8,15,ナンパセン,牡4,56.0,岡村健司,1:28.0,1.1/2,8,26.6,38.8,大井 佐宗応和,534(-1)
8,3,5,ロミオボス,牡6,55.0,☆中山遥人,1:28.1,1/2,3,7.6,38.4,大井 佐野謙二,498(+9)
9,8,14,コスモブライヤー,牡7,56.0,野畑凌,1:28.4,1.1/2,9,35.8,38.8,大井 栗田裕光,515(-2)
10,2,2,カセノタイガー,牡4,56.0,安藤洋一,1:28.4,ハナ,11,79.3,38.4,大井 蛯名雄太,472(-6)
11,3,4,イモノソーダワリデ,牡5,56.0,佐野遥久,1:28.5,3/4,12,136.8,39.3,大井 須田和伸,464(+16)
12,4,7,ラペルシェール,牡8,55.0,☆谷内貫太,1:28.9,2,13,154.0,38.4,大井 佐野謙二,483(-3)
13,1,1,ジャガーバローズ,セ5,56.0,和田譲治,1:29.2,1.3/4,10,41.9,39.5,大井 福永敏,486(+8)
14,6,10,レディメローラ,牝6,54.0,藤本現暉,1:29.5,1.1/2,15,202.6,39.6,大井 米田英世,432(-1)
15,5,9,キャップ,セ7,56.0,櫻井光輔,1:29.9,2,14,198.4,39.8,大井 穂刈隆志,470(-4)
