着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,9,エイシンミラーミ,牝3,54.0,吉井章,1:12.8,,2,2.5,37.3,大井 荒山勝徳,469(+4)
2,3,4,サヨノホーチュラス,牡3,56.0,西啓太,1:13.7,4,4,9.2,37.8,大井 坂井英光,478(+1)
3,7,11,オレンジマン,牡3,56.0,藤田凌,1:14.2,2.1/2,8,113.6,37.7,大井 佐野謙二,512(-5)
4,5,7,ハッチン,牝3,54.0,矢野貴之,1:14.4,1.1/4,5,20.5,37.6,大井 福永敏,477(-3)
5,5,8,リクコウ,牝3,55.0,高橋昭平,1:14.8,2,3,5.6,39.4,大井 立花伸,467(+3)
6,7,12,ワイルドノブクン,牡3,53.0,▲高橋優,1:15.0,3/4,10,238.6,39.4,大井 赤嶺亮,475(+2)
7,4,6,シュヴァルニブロン,牡3,56.0,本田正重,1:15.2,1,7,82.8,38.2,大井 田中正人,476(+3)
8,1,1,サヴォア,牝3,54.0,岡村健司,1:15.3,1/2,12,279.6,37.7,大井 高岩孝敏,422(-7)
8,4,5,ムサシタルマエ,牡3,55.0,☆中山遥人,1:15.3,同着,6,57.2,37.5,大井 栗田泰昌,448(-1)
10,6,10,シンプウエース,牡3,56.0,達城龍次,1:15.4,1/2,11,264.4,38.1,大井 荒井朋弘,431(-2)
11,8,13,コンシール,牡3,56.0,安藤洋一,1:15.5,1/2,13,338.8,37.5,大井 渡辺和雄,472(+2)
12,8,14,ラブミーカンヌ,牝3,54.0,藤本現暉,1:16.9,7,9,214.9,39.7,大井 赤嶺亮,516(+10)
取消,2,2,ドライブミーホーム,牡3,57.0,張田昂,,,,,,大井 橋本和馬,
中止,3,3,ドナシェーン,牝3,55.0,笹川翼,,,1,2.1,,大井 米田英世,465(+6)
