馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,グラシアレス,牡3,吉原寛,大井・須田和伸,差し,62.5,11,6,六角坂賞(B3),38.0,483(-5),大井,24,中2週,,,0,ミュゼスルタン,ディープスカイ,
2,2,ドナシェーン,牝3,笹川翼,大井・米田英世,差し,8.7,3,5,東京スポ(B3),37.7,466(+5),大井,20,中2週,,,0,Munnings,Fastnet Rock,
3,3,コスモソンジュ,牡5,小野俊,大井・宗形竹見,差し,27.6,7,4,デネブ賞(B2),36.2,444(+1),大井,23,中2週,,,0,ロージズインメイ,マイネルラヴ,
4,3,ジャスミンツー,牝4,本橋孝,大井・米田英世,先行,9.0,4,2,六角坂賞(B3),38.0,483(+3),大井,24,中2週,,,0,ダノンレジェンド,アイルハヴアナザー,
5,4,フレンドローマ,牡4,達城龍,大井・上杉昌宏,差し,173.9,13,13,デネブ賞(B2),38.4,467(+2),大井,23,中2週,,,0,バゴ,アグネスデジタル,
6,4,スタードラマー,牡6,鷹見陸,大井・須田和伸,差し,185.5,14,12,デネブ賞(B2),37.5,463(0),大井,23,中2週,,,0,フェノーメノ,スウェプトオーヴァーボード,
7,5,ゴルトリッチ,牡6,菅原吏,船橋・山下貴之,追込,34.7,8,14,,36.2,492(0),福島,47,中6週,Y,,3,ビッグアーサー,フジキセキ,
8,5,エイシンラセーヌ,牝4,田中洸,大井・堀千亜樹,差し,111.5,12,13,臼田坂賞(B3),38.1,471(-4),大井,118,中16週,,,0,ミスターメロディ,サウスヴィグラス,
9,6,ケイアイカペラ,牡5,野畑凌,大井・米田英世,差し,24.5,5,9,デネブ賞(B2),37.0,530(+8),大井,23,中2週,,,0,ビッグアーサー,サウスヴィグラス,
10,6,ハンデンドレイク,牡3,本田正,大井・荒山勝徳,差し,1.7,1,5,,33.6,497(+11),京都,95,中13週,Y,,1,モズアスコット,シンボリクリスエス,
11,7,シャインフォール,牡7,渡辺竜,大井・橋本和馬,差し,26.7,6,7,デネブ賞(B2),37.1,474(+9),大井,23,中2週,,,0,ロードカナロア,クロフネ,
12,7,クレールジャック,牡6,吉井章,大井・的場直之,差し,4.5,2,3,オフト大(B1B2),36.4,475(+6),大井,276,中38週,,Y,0,ノボジャック,オレハマッテルゼ,
13,8,モントーク,牝5,中山遥,大井・佐野謙二,差し,38.6,10,5,六角坂賞(B3),37.3,462(+1),大井,24,中2週,,,0,モーニン,コマンズ,
14,8,アポロリヤム,セ7,張田昂,大井・市村誠,差し,38.1,9,3,デネブ賞(B2),36.7,463(+1),大井,23,中2週,,,0,キンシャサノキセキ,Saint Liam,
