着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,15,ツートンショコラ,牝5,54.0,和田譲治,2:09.4,,7,14.6,38.9,大井 蛯名雄太,490(+5)
2,2,3,サガノオウマサン,セ5,56.0,吉原寛人,2:09.6,1.1/4,3,7.9,38.7,大井 栗田泰昌,447(+2)
3,7,13,ファーストメイト,牡5,56.0,福原杏,2:09.6,ハナ,4,11.8,38.0,大井 阪本一栄,471(-5)
4,4,6,トクシーティグレ,牡4,56.0,矢野貴之,2:09.7,クビ,1,2.2,39.1,大井 中道啓二,489(-3)
5,3,4,リアンフォール,牡5,56.0,鷹見陸,2:09.7,クビ,8,25.6,38.5,大井 米田英世,488(+4)
6,8,14,マオノジーニー,牝4,54.0,西啓太,2:09.8,クビ,9,30.2,39.1,大井 橋本和馬,486(-8)
7,5,8,オンリーユーズド,セ4,56.0,江里口裕,2:10.0,1.1/4,6,14.2,39.9,大井 上杉昌宏,480(-3)
8,3,5,マイネルイージス,牡7,56.0,菅原涼太,2:10.7,3.1/2,11,104.5,38.7,大井 小野寺晋,491(-2)
9,7,12,キャロルビアンカ,牝6,51.0,▲杉山海波,2:10.9,1,13,141.2,38.1,大井 松浦裕之,493(-5)
10,1,1,インティコン,牡4,56.0,野畑凌,2:10.9,クビ,2,3.7,40.3,大井 藤田輝信,491(+5)
11,4,7,ストライクノワール,牡5,53.0,▲小野俊斗,2:11.2,1.1/2,12,106.3,40.0,大井 宗形竹見,482(+10)
12,5,9,リリーバローズ,牝6,54.0,千田洋,2:11.9,3.1/2,15,310.1,40.2,大井 栗田裕光,453(-6)
13,2,2,オールケアドリーム,牡4,55.0,☆谷内貫太,2:12.1,3/4,10,82.9,41.7,大井 嶋田幸晴,474(+10)
14,6,10,テクノデザイン,牝6,54.0,東原悠善,2:12.1,クビ,14,212.9,40.7,大井 庄子昭彦,429(-11)
中止,6,11,トーセンリバーブ,牝4,54.0,藤田凌,,,5,12.4,,大井 橋本和馬,458(-2)
