券種,組み合わせ,配当,人気
単勝,5,350,3
複勝,5,240,4
複勝,2,170,3
馬連,2-5,790,6
ワイド,2-5,190,5
ワイド,3-5,190,6
ワイド,2-3,140,1
馬単,5-2,940,5
3連複,2-3-5,700,4
3連単,5-2-3,2620,21
