券種,組み合わせ,配当,人気
単勝,7,200,1
複勝,7,100,1
複勝,3,380,6
複勝,9,120,2
枠連,3-6,2740,9
馬連,3-7,3220,8
ワイド,3-7,890,9
ワイド,7-9,170,1
ワイド,3-9,1020,11
馬単,7-3,3400,14
3連複,3-7-9,2140,6
3連単,7-3-9,13270,41
