馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,アレンパ,牡4,藤田凌,大井・澤佳宏,差し,23.8,5,3,B1三 (B1B2),39.0,520(-1),大井,35,中4週,,,0,ドレフォン,Medaglia d'Oro,
2,2,ミクニサンビーム,牡4,矢野貴,大井・藤田輝信,差し,1.5,1,1,ダイヤモ(B2),37.9,478(0),大井,38,中4週,,,0,エスポワールシチー,ファルブラヴ,
3,3,コパノマデリン,牝4,町田直,大井・松浦裕之,差し,107.5,12,14,ゼームス(B3),40.6,454(-16),大井,115,中15週,,,0,コパノリッキー,アラムシャー,
4,4,ミエノサンダー,牡6,西啓太,大井・坂井英光,逃げ,17.4,4,3,朧月賞競(B1B2),38.8,509(+13),大井,378,中53週,,Y,0,バーディバーディ,Giant's Causeway,
5,4,マイネルボンバー,牡6,福原杏,大井・阪本一栄,先行,69.2,10,3,アクアマ(B2),38.1,484(-8),大井,14,中1週,,,0,コパノリッキー,Hesabull,
6,5,レイリ,牡7,藤本現,大井・上杉昌宏,差し,75.1,11,10,神楽月賞(B2),37.7,546(+6),大井,132,中18週,,,0,キズナ,Successful Appeal,
7,5,ソルベット,牝5,笹川翼,大井・真島大輔,差し,3.7,2,2,円通寺坂(B3),39.0,492(-6),大井,13,中1週,,,0,オルフェーヴル,モルフェデスペクタ,
8,6,モズユウガ,牡7,吉井章,大井・松浦裕之,差し,29.8,6,7,ダイヤモ(B2),40.1,512(+6),大井,38,中4週,,,0,ラブリーデイ,スペシャルウィーク,
9,6,グロリオサ,牡6,岡村健,大井・嶋田幸晴,追込,41.9,9,3,アストロ(B2),39.7,451(+3),船橋,13,中1週,,,0,インカンテーション,ディープスカイ,
10,7,スミソニアン,牡8,鷹見陸,大井・宗形竹見,追込,136.3,13,7,アクアマ(B2),38.9,454(+1),大井,14,中1週,,,0,ホッコータルマエ,アドマイヤムーン,
11,7,エースアビリティ,牡5,野畑凌,大井・福永敏,差し,14.8,3,1,日向坂賞(B3),39.8,489(0),大井,35,中4週,,,1,ヤマカツエース,モンテロッソ,
12,8,レベリオス,牡5,安藤洋,大井・鈴木啓之,差し,34.3,7,4,ウェルカ(B2B3),38.1,555(-3),大井,73,中9週,,,0,ストロングリターン,ゴールドアリュール,
13,8,マイネルオデーサ,セ5,東原悠,大井・赤嶺本浩,差し,41.6,8,5,出羽坂賞(B3),41.0,444(-1),大井,14,中1週,,,0,キズナ,ブライアンズタイム,
