券種,組み合わせ,配当,人気
単勝,1,670,3
複勝,1,140,3
複勝,10,100,1
複勝,6,110,2
枠連,1-8,480,2
馬連,1-10,440,2
ワイド,1-10,170,2
ワイド,1-6,270,4
ワイド,6-10,140,1
馬単,1-10,1170,5
3連複,1-6-10,370,2
3連単,1-10-6,3060,9
