券種,組み合わせ,配当,人気
単勝,1,1970,4
複勝,1,140,4
複勝,5,100,2
複勝,3,120,1
馬連,1-5,670,3
ワイド,1-5,160,2
ワイド,1-3,220,4
ワイド,3-5,110,1
馬単,1-5,4280,10
3連複,1-3-5,280,2
3連単,1-5-3,7780,20
