コーナー,通過順
1コーナー,"(2,8)-15,(1,6)-14,(3,4)-(9,11),7,5,10,13-12"
2コーナー,"(2,8)-15,(1,6),(3,14)-4,(9,11),(5,7),10,13=12"
3コーナー,"8,2,(1,6,15),14,3,7,(4,10),(9,13),5,11,12"
4コーナー,"8,(2,15),(1,6,14),(3,4)-(13,7),(10,5),9,12=11"
