コーナー,通過順
2コーナー,"3,(1,11,13),(4,7),(2,6,9,12),(8,14),10,5"
3コーナー,"3,11,13,(1,9),(4,12),(2,6,7),14,8,(10,5)"
4コーナー,"3,11,(1,13),9,(4,12),(6,7),2,14,8,10,5"
