馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ブラヴォケラトプス,牡4,和田譲,大井・赤嶺亮,差し,7.0,2,7,C1八 九,40.3,509(-8),大井,20,中2週,,,0,リアルインパクト,Manduro,
2,2,キュアフローラ,牝4,藤田凌,大井・中道啓二,差し,11.0,3,11,C1八 九,40.3,457(+4),大井,20,中2週,,,0,マジェスティックウォリアー,ロージズインメイ,
3,3,バジルフレイバー,牝8,東原悠,大井・井上弘之,差し,307.3,13,9,C1八 九,40.3,469(-3),大井,20,中2週,,,0,ホッコータルマエ,スウェプトオーヴァーボード,
4,3,ヨシノローズ,牝7,中村尚,大井・渡辺和雄,差し,143.0,11,12,C1八 九,41.1,475(-5),大井,20,中2週,,,0,トゥザグローリー,アメリカンボス,
5,4,ピンネシリ,牡5,谷内貫,大井・真島大輔,差し,22.3,5,5,C1八 九,40.0,506(-2),大井,20,中2週,,,0,ゴールドアクター,ヘニーヒューズ,
6,4,ボラボラフレイバー,牡6,吉井章,大井・月岡健二,差し,51.3,7,8,C1八 九,40.2,455(-6),大井,20,中2週,,,0,キズナ,フォーティナイナーズサン,
7,5,カレーウドン,牡5,中山遥,大井・佐野謙二,追込,24.5,6,6,C1八 九,39.6,495(-1),大井,20,中2週,,,0,ラニ,メイショウボーラー,
8,5,ニジノカナタニ,牝4,江里口,大井・上杉昌宏,差し,19.2,4,3,C1八 九,39.9,466(0),大井,20,中2週,,,0,シニスターミニスター,ディープインパクト,
9,6,ヤサカスター,牡4,藤本現,大井・鷹見浩,逃げ,1.2,1,1,C2三 (C2四),39.2,530(-3),大井,17,中1週,,,0,スマートファルコン,スキャン,
10,6,フロントドア,牡4,鷹見陸,大井・阪本一栄,差し,156.4,12,4,C2三 (C2四),40.2,476(-5),大井,17,中1週,,,0,クリエイターII,カリズマティック,
11,7,ファーストフォルテ,牡5,新原周,大井・蛯名雄太,追込,63.1,9,,,0.0,478(+9),大井,133,中18週,,,0,フリオーソ,ワイルドラッシュ,
12,7,アジアパテック,牡4,菅原涼,大井・堀千亜樹,差し,384.1,14,10,パナシェ(C1),40.7,510(+4),大井,20,中2週,,,0,アジアエクスプレス,ゴールドアリュール,
13,8,フタバサクセス,牡4,西啓太,大井・鷹見浩,差し,58.5,8,10,C1八 九,40.0,450(-2),大井,20,中2週,,,0,サンダースノー,ハービンジャー,
14,8,アリーバ,牝5,高橋昭,大井・立花伸,追込,142.2,10,5,こと座特(C2),41.3,446(+4),大井,18,中2週,,,0,リアルスティール,Zoffany,
