券種,組み合わせ,配当,人気
単勝,3,2940,6
複勝,3,700,8
複勝,4,310,3
複勝,7,2190,12
枠連,3-4,8430,23
馬連,3-4,10960,25
ワイド,3-4,2880,26
ワイド,3-7,11790,63
ワイド,4-7,5150,38
馬単,3-4,28880,52
3連複,3-4-7,124370,145
3連単,3-4-7,1045370,894
