着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,5,パルミジャニーノ,牡4,56.0,安藤洋一,2:09.0,,3,3.5,39.0,大井 村上頼章,471(-2)
2,2,2,グレアネオンライト,牝4,54.0,本橋孝太,2:09.4,2,4,5.0,39.3,船橋 張田京,466(0)
3,3,3,トゥピ,牝6,54.0,笹川翼,2:09.4,クビ,1,2.2,38.8,大井 福田真広,514(+7)
4,1,1,ドウジギリ,牡4,56.0,矢野貴之,2:10.0,3,2,3.3,40.0,大井 福永敏,476(+1)
5,4,4,アトランティス,牡7,53.0,▲西優哉,2:13.1,大,5,33.6,42.7,大井 澤佳宏,515(+3)
