コーナー,通過順
1コーナー,"(4,13),14,(2,5,12),6,9,(7,8),11,1,(3,10)"
2コーナー,"13,(4,14),(2,5,12)-6,9,(7,8),(1,11),(3,10)"
3コーナー,"(13,4),14,12,(2,5,6),(7,8),9,(1,11),(3,10)"
4コーナー,"(13,4),14,(12,6),(2,5,8),7,(1,11,9),(3,10)"
