券種,組み合わせ,配当,人気
単勝,4,160,1
複勝,4,130,1
複勝,9,340,7
複勝,10,230,4
枠連,4-8,400,1
馬連,4-9,1680,5
ワイド,4-9,740,10
ワイド,4-10,290,3
ワイド,9-10,1460,18
馬単,4-9,2460,9
3連複,4-9-10,2900,11
3連単,4-9-10,8590,25
