馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ブラックゴエ,牡4,町田直,大井・渡部則夫,追込,61.0,8,12,グラスホ(C213),41.2,500(+9),大井,22,中2週,,,0,キタサンミカヅキ,ハーツクライ,
2,2,マジェスティルール,牡4,藤本現,大井・村上頼章,追込,26.6,7,8,グラスホ(C213),40.0,416(-4),大井,22,中2週,,,0,ルーラーシップ,ディープインパクト,
3,3,ゴールドタリスマン,牝5,中村尚,大井・井上弘之,逃げ,6.8,4,5,C3一 二,41.2,446(+3),大井,19,中2週,,,0,タリスマニック,ステイゴールド,
4,4,シャンクドール,牝4,杉山海,大井・中道啓二,先行,3.6,3,4,グラスホ(C213),40.5,469(-6),大井,22,中2週,,,0,マジェスティックウォリアー,スペシャルウィーク,
5,5,ポンペルモ,牡4,田中洸,大井・小野寺晋,逃げ,3.4,2,2,グラスホ(C213),39.4,440(0),大井,22,中2週,,,0,モーリス,ジャングルポケット,
6,6,ラバテラジェーン,牝4,野畑凌,大井・市村誠,追込,26.4,6,6,グラスホ(C213),40.9,466(+7),大井,22,中2週,,,0,ワンダーアキュート,スターキングマン,
7,7,サブノルアナ,牝4,中山遥,大井・阪本一栄,差し,7.2,5,1,C3三 四,39.6,452(0),大井,20,中2週,,,0,スピルバーグ,ブラックタイド,
8,7,エルモッソペンドロ,牡4,東原悠,大井・澤佳宏,差し,107.5,9,9,C212(C213),40.5,424(-4),大井,22,中2週,,,0,イスラボニータ,ロードカナロア,
9,8,トップダイヤ,セ6,西啓太,大井・橋本和馬,先行,3.3,1,7,グラスホ(C213),41.4,481(-1),大井,22,中2週,,,0,トゥザグローリー,チーフベアハート,
10,8,アリダンジェロ,牝6,石川駿,大井・赤嶺亮,差し,214.0,10,11,グラスホ(C213),41.4,510(-2),大井,22,中2週,,,0,ジャスタウェイ,シンボリクリスエス,
