着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,5,シャンハイヨシノ,牡2,54.0,藤田凌,1:15.2,,1,1.7,38.4,大井 荒井朋弘,443(-3)
2,8,11,ディアウェンディ,牡2,54.0,笹川翼,1:15.4,1,2,5.0,38.5,大井 渡辺和雄,438(-8)
3,7,9,ハイグリット,牝2,54.0,鷹見陸,1:16.6,6,3,5.7,39.5,大井 的場直之,453(-3)
4,7,8,デストロイヤー,牡2,54.0,和田譲治,1:16.6,ハナ,5,25.2,39.2,大井 嶋田幸晴,480(-2)
5,4,4,トライオン,牡2,51.0,▲高橋優,1:16.6,ハナ,4,6.2,38.8,大井 鷹見浩,436(0)
6,3,3,ダンノウラ,牡2,51.0,▲杉山海波,1:18.1,7,8,50.7,39.7,大井 納谷和玖,479(-2)
7,6,6,カキクエバ,牡2,54.0,千田洋,1:18.5,2,9,61.8,39.9,大井 赤嶺亮,426(+3)
8,2,2,ユウユウザローズ,牝2,54.0,岡村健司,1:18.9,2,6,32.4,41.1,大井 高岩孝敏,385(-1)
9,8,10,ロヴァニエミ,牡2,54.0,本村直樹,1:19.2,1.1/2,10,100.3,39.8,大井 高岩孝敏,421(-5)
10,1,1,ユウユウプロースト,牝2,54.0,石川駿介,1:19.4,1,11,197.6,41.9,大井 鷹見浩,433(+3)
11,6,7,コールアップ,牡2,54.0,佐野遥久,1:19.9,2.1/2,7,49.4,40.4,大井 高岩孝敏,491(+9)
