馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,フィリピーヌ,牝6,本田正,大井・福永敏,差し,7.8,3,5,C3六 七,41.5,500(-4),大井,15,中1週,,,0,ブラックタイド,Tiznow,
2,2,ブライトゲイザー,牡4,達城龍,大井・納谷和玖,差し,20.2,6,5,C3一,40.1,500(-1),大井,13,中1週,,,0,イスラボニータ,ディープインパクト,
3,3,プレシャストップ,牡4,安藤洋,大井・坂井英光,先行,1.4,1,11,3歳未勝利,43.4,528(+16),中山,297,中41週,Y,Y,2,スマートファルコン,ディープインパクト,
4,3,フローラルロマンス,牝7,矢野貴,大井・田中正人,差し,6.2,2,3,バーバラ(C215),39.9,455(+6),大井,114,中15週,,,0,ラニ,Star de Naskra,
5,4,ファルコンブラック,牝4,杉山海,大井・岡野尚光,差し,548.2,14,12,C3六 七,42.9,462(+8),大井,15,中1週,,,0,スマートファルコン,スパイキュール,
6,4,イケノギャルチャン,牝7,桑村真,大井・岡野尚光,差し,13.9,4,3,C3六 七,40.2,491(-11),大井,15,中1週,,,0,ロージズインメイ,ブラックタイド,
7,5,グァンダオ,牡5,菅原涼,大井・小野寺晋,差し,100.2,8,6,C3四 五,40.6,442(+1),大井,14,中1週,,,0,スピリッツミノル,エンパイアメーカー,
8,5,ロードオブキング,牡4,笹川翼,大井・上杉昌宏,追込,14.4,5,4,C3六 七,40.9,455(+5),大井,15,中1週,,,2,ビーチパトロール,ネオユニヴァース,
9,6,オリリオ,牡5,瀬川将,大井・栗田裕光,追込,286.0,12,6,C3六 七,40.6,542(-2),大井,15,中1週,,,0,マインドユアビスケッツ,ブラックタイド,
10,6,コーントップス,牝5,吉井章,大井・松浦裕之,追込,140.7,9,8,C3四 五,40.9,425(0),大井,14,中1週,,,0,マインドユアビスケッツ,サンデーサイレンス,
11,7,イッツバッド,牝8,仲原大,大井・市村誠,差し,265.8,10,7,C3一,40.2,445(+1),大井,13,中1週,,,0,ヴァンセンヌ,デインヒル,
12,7,アンナネーヴェ,牝5,東原悠,大井・庄子昭彦,追込,304.2,13,12,C3一,40.9,442(-1),大井,13,中1週,,,0,バゴ,クロフネ,
13,8,ナリノイングリッド,牝5,藤本現,大井・蛯名雄太,差し,274.1,11,11,C3六 七,41.9,461(-1),大井,15,中1週,,,0,ジャスタウェイ,Union Rags,
14,8,ミンナノブンモ,セ7,谷内貫,大井・久保杉隆,先行,20.5,7,8,C3一,40.9,487(-3),大井,13,中1週,,,0,タニノギムレット,Gone West,
