着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,3,3,オメガドライヴ,セ4,56.0,本田正重,1:46.5,,3,6.9,39.1,大井 穂刈隆志,480(-3)
2,8,13,アリステア,牡4,56.0,矢野貴之,1:46.8,1.3/4,2,3.1,40.6,大井 高橋清顕,491(-12)
3,4,4,キュアフローラ,牝4,54.0,藤田凌,1:46.8,アタマ,1,2.3,39.7,大井 中道啓二,452(-5)
4,7,11,ヨドギミ,牝4,54.0,西啓太,1:47.9,5,5,9.9,41.7,大井 荒井朋弘,498(+1)
5,7,10,シャークウォーニン,牡8,56.0,和田譲治,1:47.9,ハナ,4,8.1,41.6,大井 佐宗応和,474(-1)
6,5,7,ユイノサンバンカン,牡5,56.0,東原悠善,1:48.4,2.1/2,8,51.4,41.6,大井 庄子昭彦,469(+9)
7,6,8,コスモギンガ,牝9,54.0,田中洸多,1:48.8,2,11,122.2,41.0,大井 小野寺晋,481(+4)
8,1,1,フロウオブタイム,牝4,54.0,横川怜央,1:49.1,1.1/2,13,283.3,40.4,大井 佐々木洋,477(-1)
9,4,5,ルリモンハナバチ,牝4,51.0,▲杉山海波,1:49.2,クビ,6,19.3,40.9,大井 庄子昭彦,454(+1)
10,6,9,カズピレウス,牡6,56.0,石川駿介,1:49.6,2,9,86.1,42.6,大井 赤嶺亮,464(-2)
11,8,12,サントレッダー,牝4,54.0,岡村健司,1:49.8,3/4,7,39.7,43.1,大井 穂刈隆志,498(+18)
12,5,6,オメガオリーブ,牝7,54.0,本村直樹,1:50.1,1.1/2,12,260.3,42.8,大井 高岩孝敏,411(-5)
13,2,2,ハヴィティペイ,牡8,56.0,櫻井光輔,1:50.3,1.1/4,10,116.0,42.4,大井 高岩孝敏,492(+9)
