着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,11,トクシーティグレ,牡4,56.0,矢野貴之,1:45.6,,1,1.5,40.7,大井 中道啓二,493(+1)
2,2,2,マイネルイージス,牡7,56.0,菅原涼太,1:45.6,クビ,6,26.6,39.1,大井 小野寺晋,500(+5)
3,5,8,リケアミネオラ,牡6,56.0,千田洋,1:46.1,2.1/2,8,61.4,40.8,大井 吉井竜一,422(-4)
4,5,7,ベストリオン,牡7,56.0,藤田凌,1:46.1,アタマ,7,60.2,40.6,大井 橋本和馬,475(-3)
5,6,10,サウンドロックス,牡5,56.0,達城龍次,1:46.1,クビ,3,10.0,41.1,大井 高野毅,459(+5)
6,4,5,オメガドライヴ,セ4,56.0,安藤洋一,1:46.3,1,12,117.3,39.7,大井 穂刈隆志,488(-1)
7,1,1,ラバテラリュージュ,牡6,53.0,▲西優哉,1:46.7,2,11,104.3,41.3,大井 佐野謙二,517(-7)
8,4,6,ダイヤノエース,牡4,56.0,西啓太,1:46.9,1,2,4.2,42.4,大井 真島大輔,539(+1)
9,3,3,トウテイラン,牝4,54.0,佐野遥久,1:47.1,3/4,9,86.0,41.0,大井 大宮和也,478(0)
10,3,4,テクノデザイン,牝6,54.0,東原悠善,1:47.5,2,14,262.0,40.4,大井 庄子昭彦,424(0)
11,8,14,パールペンダント,牝4,54.0,遠藤健太,1:48.0,2.1/2,10,103.8,41.2,大井 遠藤茂,456(-8)
12,6,9,ビリーヴアンドラン,牡4,56.0,和田譲治,1:48.5,2.1/2,4,10.3,44.0,大井 高橋清顕,510(-2)
13,7,12,オメガオリーブ,牝7,54.0,本村直樹,1:49.5,5,13,251.5,43.4,大井 高岩孝敏,411(+1)
14,8,13,ヴォルクメア,牝4,54.0,藤本現暉,1:50.5,5,5,18.8,45.2,大井 高野毅,518(+24)
