券種,組み合わせ,配当,人気
単勝,8,210,1
複勝,8,120,1
複勝,11,150,2
複勝,12,250,7
枠連,6-8,340,1
馬連,8-11,470,1
ワイド,8-11,200,1
ワイド,8-12,550,7
ワイド,11-12,770,10
馬単,8-11,810,1
3連複,8-11-12,1860,5
3連単,8-11-12,7330,16
