着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,8,フェアゴー,牡4,56.0,御神本訓,1:42.6,,1,1.9,38.2,大井 森下淳平,499(+1)
2,5,6,グンジン,牡6,56.0,張田昂,1:43.0,2,2,3.5,38.6,大井 橋本和馬,535(+1)
3,2,2,イエスウィズキャン,牡6,56.0,西啓太,1:43.2,1,3,4.0,37.3,大井 堀江仁,563(-1)
4,6,7,カレンマウラー,牡5,56.0,櫻井光輔,1:43.7,2.1/2,9,103.4,39.0,大井 堀江仁,475(-7)
5,4,4,カセノマウンティン,牡4,53.0,▲高橋優,1:44.0,1.3/4,8,74.1,38.4,大井 蛯名雄太,482(-2)
6,3,3,マイネルイージス,牡7,56.0,菅原涼太,1:44.0,ハナ,10,114.3,37.6,大井 小野寺晋,498(+1)
7,8,11,スピリチュアル,牝6,54.0,安藤洋一,1:44.0,ハナ,5,23.0,38.7,大井 月岡健二,450(-3)
8,1,1,カズノトレジャー,牡5,56.0,本田正重,1:44.2,1.1/4,4,15.5,38.6,大井 佐野謙二,476(-1)
9,7,10,サンサンラルーナ,牝4,54.0,仲原大生,1:45.0,4,11,134.4,40.6,大井 佐々木洋,464(+1)
10,8,12,カフジペンタゴン,牡7,56.0,石川駿介,1:45.0,アタマ,7,45.1,39.0,大井 松浦裕之,490(+1)
11,5,5,マルチライセンス,セ5,55.0,☆佐野遥久,1:45.2,1,12,251.8,39.0,大井 遠藤茂,480(+4)
12,7,9,ナンセイコウタロー,牡4,56.0,笹川翼,1:45.4,1.1/4,6,35.8,39.6,大井 米田英世,512(-4)
