券種,組み合わせ,配当,人気
単勝,9,880,2
複勝,9,130,2
複勝,1,100,1
複勝,2,190,5
枠連,1-8,180,1
馬連,1-9,330,1
ワイド,1-9,200,2
ワイド,2-9,660,9
ワイド,1-2,260,4
馬単,9-1,1570,6
3連複,1-2-9,800,3
3連単,9-1-2,7250,26
