コーナー,通過順
1コーナー,"(2,5,6),(3,9,10),(1,4),8,7"
2コーナー,"(2,5),(3,9,6),10,(1,4),(7,8)"
3コーナー,"(2,5),(3,6),9,10,(1,8),7,4"
4コーナー,"(2,5),3,6,(1,9),(7,8,10)-4"
