着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,2,2,ゴンザーゴ,牡5,56.0,安藤洋一,1:46.1,,4,5.2,,大井 福永敏,473(-3)
2,7,7,クアッズ,セ4,56.0,石川駿介,1:46.1,クビ,3,4.3,,大井 納谷和玖,493(+2)
3,6,6,リケアミネオラ,牡6,56.0,千田洋,1:46.2,1/2,6,13.2,,大井 吉井竜一,425(-3)
4,8,9,マイネルイージス,牡7,56.0,田中洸多,1:46.2,アタマ,5,8.2,,大井 小野寺晋,498(+2)
5,4,4,ナイトウォーリア,牡4,56.0,西啓太,1:46.3,3/4,1,3.6,,大井 田中正人,464(-1)
6,8,10,グレック,牡5,55.0,☆中山遥人,1:46.5,1,8,67.2,,大井 佐宗応和,539(-5)
7,7,8,オメガドライヴ,セ4,56.0,本田正重,1:46.7,1,2,3.6,,大井 穂刈隆志,484(+4)
8,3,3,カヴァス,セ9,56.0,横川怜央,1:48.5,9,10,234.6,,大井 朝倉実,485(+2)
9,1,1,ヴェスタリス,牝3,53.0,澤田龍哉,1:49.2,3.1/2,7,20.1,,大井 荒山勝徳,435(-9)
10,5,5,ヴォルクメア,牝4,54.0,F.ゴン,1:50.2,5,9,70.4,,大井 高野毅,515(+2)
