券種,組み合わせ,配当,人気
単勝,5,320,3
単勝,6,130,2
複勝,5,160,3
複勝,6,110,2
複勝,8,100,1
枠連,5-6,1060,3
馬連,5-6,1050,3
ワイド,5-6,270,3
ワイド,5-8,260,2
ワイド,6-8,130,1
馬単,5-6,1710,12
馬単,6-5,690,4
3連複,5-6-8,370,1
3連単,5-6-8,3680,22
3連単,6-5-8,1510,9
