着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,4,アイスリーディング,牝4,55.0,笹川翼,1:28.1,,1,1.4,38.1,大井 米田英世,451(-9)
2,7,9,クインズアトリア,牝5,55.0,和田譲治,1:28.5,2,9,159.8,38.7,大井 佐宗応和,474(-1)
3,5,5,トーケンサワー,牝4,55.0,千田洋,1:29.0,2.1/2,3,6.8,39.3,大井 松浦裕之,449(-1)
4,7,8,ルーシーノワール,牝4,52.0,▲杉山海波,1:29.2,1.1/4,2,5.8,39.5,大井 村上頼章,425(-6)
5,8,11,サウスヴィルステラ,牝4,55.0,桑村真明,1:29.2,クビ,6,41.0,38.8,大井 荒井朋弘,521(-7)
6,2,2,アオイフォトグラフ,牝4,53.0,町田直希,1:29.2,アタマ,10,299.0,38.8,大井 市村誠,490(-5)
7,3,3,ナックシリウス,牝4,55.0,藤田凌,1:29.3,クビ,4,8.1,39.6,大井 立花伸,543(+3)
8,1,1,ポチョラーダ,牝5,55.0,本田正重,1:29.5,3/4,5,16.4,39.5,大井 真島大輔,517(-14)
9,6,7,アンモニャイト,牝4,55.0,達城龍次,1:29.7,1.1/4,7,56.0,39.5,大井 鷹見浩,478(-1)
10,6,6,オメガオリーブ,牝7,52.0,▲小野俊斗,1:29.9,3/4,11,337.4,39.5,大井 赤嶺本浩,406(-3)
11,8,10,ドナアフロディテ,牝5,55.0,安藤洋一,1:30.1,1,8,100.5,39.8,大井 橋本和馬,476(-1)
