券種,組み合わせ,配当,人気
単勝,2,730,5
複勝,2,310,4
複勝,4,800,9
複勝,10,4500,10
枠連,2-4,14880,26
馬連,2-4,13950,30
ワイド,2-4,2920,28
ワイド,2-10,20550,41
ワイド,4-10,21440,42
馬単,2-4,19680,57
3連複,2-4-10,308640,117
3連単,2-4-10,1219420,608
