着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,7,レジェンドウェイ,セ5,56.0,吉井章,1:26.7,,3,7.4,37.7,大井 鈴木啓之,470(0)
2,7,9,キタサンユージャ,牡4,56.0,笹川翼,1:26.8,3/4,5,9.4,37.6,大井 米田英世,493(+4)
3,4,4,ドライブミーホーム,牡3,54.0,矢野貴之,1:27.8,5,2,3.1,37.8,大井 橋本和馬,438(+7)
4,2,2,ヴァンビー,セ5,56.0,新原周馬,1:27.9,1/2,10,132.0,37.8,大井 上杉昌宏,504(-4)
5,7,8,ワンウェイ,牡5,56.0,藤田凌,1:28.1,3/4,4,7.6,37.7,大井 松浦裕之,522(0)
6,1,1,ゼイトク,牡5,56.0,江里口裕,1:28.1,クビ,6,21.0,38.4,大井 上杉昌宏,480(+1)
7,8,11,ビッティンキバラ,牡5,56.0,和田譲治,1:28.6,2.1/2,9,50.7,39.1,大井 佐野謙二,528(-7)
8,5,5,バレル,牡7,56.0,西啓太,1:28.9,1.1/2,8,43.1,39.4,大井 堀江仁,472(-5)
9,8,10,ヘクトプリンセス,牝5,53.0,☆谷内貫太,1:29.1,1,11,156.0,38.8,大井 嶋田幸晴,426(-6)
10,6,6,トーケンレナン,牡5,56.0,千田洋,1:29.6,2.1/2,7,29.2,40.6,大井 松浦裕之,482(0)
11,3,3,ヴェスタリス,牝3,50.0,中島良美,1:30.5,4,1,2.3,41.1,大井 荒山勝徳,453(+15)
