券種,組み合わせ,配当,人気
単勝,1,170,1
複勝,1,130,1
複勝,2,140,2
馬連,1-2,240,1
ワイド,1-2,130,1
ワイド,1-4,140,3
ワイド,2-4,130,2
馬単,1-2,470,2
3連複,1-2-4,200,1
3連単,1-2-4,790,1
