コーナー,通過順
2コーナー,"14,5,(6,9),1,7,11,(3,4,8),12,(2,10,13)"
3コーナー,"14,5,(1,9),(7,11),8,4,(3,6),12-(2,13)-10"
4コーナー,"14,(1,5),9,7,8,11,4,(3,12),6,2,13-10"
