馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,オルトスラッガー,セ8,高橋優,大井・井上弘之,追込,66.8,7,7,オメガ賞(B1B2),39.0,505(-4),大井,36,中4週,,,0,フリオーソ,マイネルラヴ,
2,2,パレルモ,牡6,野畑凌,大井・米田英世,追込,15.5,4,1,銀嶺賞競(B1B2),39.8,463(-5),大井,125,中17週,,,0,インカンテーション,Catcher In The Rye,
3,3,キタノブレイド,牡7,本村直,大井・高岩孝敏,追込,143.0,9,6,日本橋賞(A2B1),38.6,468(+2),大井,21,中2週,,,0,カレンブラックヒル,Woodman,
4,4,クラウンシューター,牡7,藤田凌,大井・栗田裕光,差し,24.3,6,9,春風賞競(B1B2),38.2,499(-4),大井,19,中2週,,,0,リーチザクラウン,フサイチコンコルド,
5,5,サンヨウスフィーダ,牝4,西啓太,大井・荒井朋弘,差し,72.1,8,4,芝桜昇竜(A),40.7,446(-12),名古屋,43,中5週,,,0,スマートファルコン,スキャン,
6,6,メーサンデュラント,牡6,御神本,大井・月岡健二,差し,20.4,5,6,春風賞競(B1B2),38.1,469(-5),大井,19,中2週,,,0,エスポワールシチー,Poet's Voice,
7,7,トゥースパークル,牡8,矢野貴,大井・藤田輝信,差し,6.3,2,5,スノーフ(B1B2),39.2,508(+1),大井,112,中15週,,,0,アジアエクスプレス,フジキセキ,
8,8,アトランティス,牡7,笹川翼,大井・福田真広,逃げ,8.2,3,,,0.0,520(+1),佐賀,165,中23週,,,0,キズナ,ワイルドラッシュ,
9,8,プレストアーサー,牡5,吉井章,大井・的場直之,先行,1.2,1,1,オメガ賞(B1B2),38.5,510(-3),大井,36,中4週,,,0,ラブリーデイ,サクラバクシンオー,
