コーナー,通過順
2コーナー,"(2,8),(3,12),(5,7,14),13,4,(11,1),9,10"
3コーナー,"(2,8),12,3,7,(14,13),5,4,11,1,10,9"
4コーナー,"(2,8)-12,3-(5,7,13),(4,14),11,1,10,9"
