着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,7,シンギングブルース,牡7,56.0,和田譲治,1:13.8,,1,1.1,37.4,大井 荒山勝徳,513(+11)
2,7,8,フレーズボンボン,牝4,54.0,菅原涼太,1:14.5,3.1/2,7,55.9,37.3,大井 小野寺晋,428(0)
3,6,6,タガノサダフ,牡4,53.0,▲西優哉,1:14.8,1.1/2,4,25.7,38.6,大井 村上頼章,478(-3)
4,3,3,マヒロ,牝4,54.0,高野誠毅,1:14.9,クビ,6,47.8,38.7,大井 高橋清顕,447(-3)
5,4,4,シタパンツ,牡4,56.0,鷹見陸,1:15.1,1,8,77.5,38.5,大井 立花伸,457(+4)
6,8,9,レジーナティアラ,牝5,54.0,達城龍次,1:15.3,1,2,6.4,38.2,大井 鷹見浩,514(-2)
7,2,2,リッチバンケット,牝4,53.0,☆中山遥人,1:16.3,5,3,9.7,40.1,大井 鈴木啓之,430(+7)
8,1,1,オーヴァーザトップ,牡5,56.0,本田正重,1:16.6,1.3/4,5,33.5,40.0,大井 佐宗応和,503(+6)
9,5,5,シストロン,牝4,54.0,東原悠善,1:16.8,1,10,166.2,39.9,大井 澤佳宏,490(+2)
10,8,10,ヤマノリッチ,牝6,54.0,横川怜央,1:17.6,4,9,105.0,40.4,大井 佐々木洋,495(+7)
