馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,サトノテンペスト,牡8,新原周,大井・真島大輔,先行,14.4,5,2,,36.2,511(-1),大井,21,中2週,,,0,ハーツクライ,Street Cry,
2,2,ドリームビリーバー,牡7,藤田凌,大井・阪本一栄,差し,65.0,7,8,,36.0,472(-2),大井,21,中2週,,,0,ドレフォン,ディープインパクト,
3,3,フジユージーン,牡5,杉山海,大井・岡野尚光,差し,14.0,4,3,,39.6,586(+6),船橋,29,中3週,,,0,ゴールデンバローズ,スウィフトカレント,
4,4,バハルダール,セ7,鷹見陸,大井・藤田輝信,追込,163.6,10,14,,39.7,520(+2),大井,43,中5週,,,0,Pioneerof the Nile,Sky Mesa,
5,5,ディキシーガンナー,牡6,矢野貴,大井・荒山勝徳,差し,17.7,6,11,4歳以上2勝クラス,37.1,500(+2),京都,159,中22週,Y,,3,Gun Runner,Dixieland Band,
6,6,ネオトキオ,牡6,安藤洋,大井・荒山勝徳,差し,7.1,3,7,’26メ(A2B1),36.2,461(+1),大井,42,中5週,,,0,キズナ,Dubawi,
7,7,カヌレフレイバー,牡5,和田譲,大井・坂井英光,逃げ,1.6,1,1,ウイング(A2B1),37.7,513(-2),大井,24,中2週,,,0,ニューイヤーズデイ,Point Given,
8,7,ロイヤルペガサス,牡9,小野俊,大井・宗形竹見,差し,151.5,9,8,,36.4,546(-4),川崎,16,中1週,,,0,ハタノヴァンクール,Fusaichi Pegasus,
9,8,ボナンザ,牡6,笹川翼,大井・荒山勝徳,差し,3.7,2,12,,36.0,502(-4),京都,236,中33週,Y,Y,3,シニスターミニスター,ディープインパクト,
10,8,ユスティニアン,牡8,吉井章,大井・的場直之,先行,125.6,8,4,日本橋賞(A2B1),38.4,453(-10),大井,64,中8週,,,0,シニスターミニスター,ロージズインメイ,
