着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,11,ヨシノダイセン,牡4,56.0,和田譲治,1:27.1,,4,9.6,37.3,大井 宗形竹見,479(+14)
2,1,1,エスプリボクチャン,牡6,53.0,▲西優哉,1:27.4,1.3/4,11,24.3,38.5,大井 澤佳宏,524(+4)
3,4,8,ロミオボス,牡6,55.0,☆中山遥人,1:27.6,1,12,28.4,37.0,大井 佐野謙二,489(+19)
4,2,3,ナンパセン,牡4,56.0,岡村健司,1:27.9,1.3/4,15,114.6,38.3,大井 佐宗応和,535(+16)
5,1,2,クインズマカロン,牝4,54.0,高橋昭平,1:27.9,アタマ,6,16.0,38.0,大井 立花伸,415(-2)
6,2,4,ラブリールチア,牝4,54.0,矢野貴之,1:28.0,クビ,2,4.7,38.6,大井 福永敏,520(-2)
7,8,16,ラペルシェール,牡8,55.0,☆谷内貫太,1:28.3,1.1/2,16,135.3,37.5,大井 佐野謙二,486(+1)
8,6,12,ハッピーゲート,牝4,54.0,町田直希,1:28.4,1/2,7,17.5,39.2,大井 真島大輔,484(+10)
9,3,6,ゼイトク,牡5,56.0,笹川翼,1:28.4,ハナ,10,19.9,38.5,大井 上杉昌宏,474(+5)
10,7,13,ケンヴィヴァルディ,牡5,56.0,達城龍次,1:28.7,1.1/2,3,5.5,39.3,大井 堀千亜樹,526(+5)
11,8,15,カセノタイガー,牡4,56.0,西啓太,1:28.7,クビ,9,19.8,38.6,大井 蛯名雄太,478(-4)
12,4,7,ジャガーバローズ,セ5,56.0,本田正重,1:28.8,クビ,5,15.8,39.2,大井 福永敏,478(+1)
13,3,5,ジャストリアン,牝4,54.0,瀬川将輝,1:28.9,クビ,14,111.2,39.8,大井 市村誠,472(+7)
14,7,14,ビッティンキバラ,牡5,56.0,藤田凌,1:29.1,1.1/4,13,61.6,38.8,大井 佐野謙二,539(+20)
15,5,10,ハーレムシャフル,牡4,56.0,野畑凌,1:31.0,9,1,3.3,41.6,大井 大宮和也,468(+2)
16,5,9,オペラアリア,牝4,54.0,御神本訓,1:31.5,2.1/2,8,17.9,42.3,大井 渡辺和雄,451(-5)
