着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,3,3,ティントレット,牡5,58.0,石川倭,1:11.8,,1,2.8,36.7,大井 荒山勝徳,506(+2)
2,7,9,ベルダーイメル,牡9,57.0,本田正重,1:12.9,5,6,13.7,37.7,大井 福永敏,478(+4)
3,6,7,ルイス,牡6,55.0,矢野貴之,1:13.0,3/4,5,8.8,37.3,大井 月岡健二,509(+1)
4,5,5,ティアラフォーカス,牡7,57.0,和田譲治,1:13.1,1/2,7,16.3,38.5,大井 宗形竹見,562(+5)
5,8,10,カールスバート,牡8,57.0,岡村健司,1:13.2,クビ,8,99.2,37.4,船橋 斉藤敏,491(+3)
6,7,8,ドリームビリーバー,牡7,57.0,藤田凌,1:13.2,ハナ,2,3.8,37.4,大井 阪本一栄,482(+2)
7,6,6,レベルフォー,牡10,57.0,木間塚龍,1:13.8,3,11,289.2,38.8,船橋 矢野義幸,505(+1)
8,4,4,マースインディ,牡11,57.0,藤本現暉,1:13.9,クビ,9,201.4,37.0,大井 阪本一栄,485(-9)
9,1,1,グランデマーレ,牡9,57.0,本村直樹,1:14.4,2.1/2,10,278.1,38.3,大井 高岩孝敏,510(-4)
10,2,2,ヒビキ,牡6,55.0,笹川翼,1:14.5,1/2,4,7.7,38.4,浦和 繁田健一,497(-5)
11,8,11,ミラクルヴォイス,牡4,55.0,山林堂信,1:17.6,大,3,4.1,42.3,川崎 佐々木仁,470(-4)
