券種,組み合わせ,配当,人気
単勝,4,900,4
複勝,4,170,4
複勝,5,100,1
複勝,13,130,2
枠連,4-4,840,4
馬連,4-5,750,3
ワイド,4-5,300,4
ワイド,4-13,450,5
ワイド,5-13,190,1
馬単,4-5,2360,10
3連複,4-5-13,840,2
3連単,4-5-13,7390,18
