コーナー,通過順
2コーナー,"14,(3,4,8,15),(6,12),(7,11),5,(10,16),(2,9),1-13"
3コーナー,"14,(15,8),(4,12)-3,(6,11,9),(7,10),(5,1),16-2-13"
4コーナー,"14,(15,8),(4,12),(3,11,9),(6,10),(7,5,1),16,2,13"
