コーナー,通過順
1コーナー,"4,6,(2,3),1,5-7"
2コーナー,"4-6,(2,3),1,5-7"
3コーナー,"(4,6),3,(2,1),(5,7)"
4コーナー,"(4,6),3,(2,1),(5,7)"
