コーナー,通過順
2コーナー,"(4,6),(8,10),(1,12),(3,7),(2,9,11),13,5"
3コーナー,"(4,6,10),(8,12),(1,3,11),(2,7),13,9-5"
4コーナー,"(4,10),(8,6,12),(1,3,11),2,(7,13),9-5"
