着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,9,グリスタン,牡4,53.0,▲西優哉,2:42.6,,2,3.9,40.3,大井 澤佳宏,479(0)
2,7,8,デスタン,牡4,56.0,藤田凌,2:43.0,2,1,2.3,40.0,大井 月岡健二,432(+13)
3,5,5,レディーキラー,牡4,56.0,鷹見陸,2:43.4,2,6,38.1,40.6,大井 渡部則夫,483(+5)
4,6,6,ルトラセ,セ6,56.0,江里口裕,2:43.6,1.1/4,4,6.3,41.0,大井 荒井朋弘,520(-1)
5,2,2,ジャスティンロング,牡4,53.0,▲小野俊斗,2:44.3,3.1/2,3,4.4,41.1,大井 宗形竹見,539(-8)
6,4,4,ミツカネマーズ,牡6,56.0,千田洋,2:44.7,2,5,9.4,41.2,大井 松浦裕之,512(-7)
7,8,10,ハヴィティペイ,牡8,56.0,櫻井光輔,2:45.7,5,7,42.3,43.3,大井 高岩孝敏,484(-4)
8,1,1,ミュークエンペラー,牡4,53.0,▲木澤奨,2:46.1,2,8,43.7,41.8,大井 栗田裕光,485(-2)
9,7,7,ポジターノ,牝4,51.0,▲高橋優,2:46.3,3/4,9,133.8,42.9,大井 澤佳宏,447(+6)
10,3,3,ブレスト,牝4,54.0,東原悠善,2:46.4,クビ,10,204.9,43.7,大井 佐々木洋,461(+5)
