券種,組み合わせ,配当,人気
単勝,2,990,4
複勝,2,250,4
複勝,11,140,2
複勝,7,220,3
枠連,2-7,1580,8
馬連,2-11,1390,4
ワイド,2-11,540,4
ワイド,2-7,1260,16
ワイド,7-11,420,2
馬単,2-11,3500,12
3連複,2-7-11,4400,9
3連単,2-11-7,29140,86
