券種,組み合わせ,配当,人気
単勝,9,130,1
複勝,9,110,1
複勝,6,190,3
複勝,14,320,7
枠連,4-6,310,1
馬連,6-9,410,1
ワイド,6-9,260,2
ワイド,9-14,580,7
ワイド,6-14,1330,15
馬単,9-6,530,1
3連複,6-9-14,2280,5
3連単,9-6-14,5370,10
