着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,4,ビッグロイヤル,牡4,56.0,御神本訓,1:13.4,,1,1.5,38.1,大井 橋本和馬,518(0)
2,7,9,エイシンラセーヌ,牝4,54.0,達城龍次,1:13.6,1,3,9.5,38.0,大井 堀千亜樹,474(+1)
3,7,8,ナックシリウス,牝4,54.0,矢野貴之,1:14.0,2,5,9.7,38.4,大井 立花伸,546(-2)
4,8,10,エターナルヴァウ,牡4,56.0,安藤洋一,1:14.3,1.1/2,2,5.6,37.6,大井 藤田輝信,435(-2)
5,1,1,レーベンヘルツ,牡5,56.0,古岡勇樹,1:14.3,ハナ,10,195.3,38.5,大井 遠藤茂,478(+1)
6,3,3,オースミメッシーナ,牝7,54.0,野畑凌,1:14.4,3/4,8,49.7,39.1,大井 鷹見浩,475(+5)
7,6,6,ヤマノウォーリア,牡6,56.0,藤本現暉,1:14.4,アタマ,9,139.6,38.4,大井 佐々木洋,497(+1)
8,5,5,スキャロップ,牡4,56.0,江里口裕,1:14.5,クビ,6,28.2,37.2,大井 上杉昌宏,466(0)
9,2,2,ニンリル,牝4,54.0,和田譲治,1:14.5,クビ,7,40.7,38.2,大井 嶋田幸晴,466(-1)
10,6,7,ベネチアフレイバー,牝6,54.0,服部茂史,1:14.8,1.3/4,4,9.6,39.5,大井 坂井英光,506(0)
11,8,11,バンドールロゼ,牡7,56.0,菅原涼太,1:16.2,7,11,246.1,39.9,大井 小野寺晋,492(+1)
