券種,組み合わせ,配当,人気
単勝,4,210,1
複勝,4,110,1
複勝,1,120,2
複勝,7,240,5
枠連,1-4,310,1
馬連,1-4,270,1
ワイド,1-4,190,1
ワイド,4-7,600,8
ワイド,1-7,720,11
馬単,4-1,530,1
3連複,1-4-7,1920,6
3連単,4-1-7,5340,9
