券種,組み合わせ,配当,人気
単勝,6,710,4
複勝,6,270,4
複勝,7,500,6
複勝,3,290,5
枠連,6-6,4240,16
馬連,6-7,2990,12
ワイド,6-7,1230,14
ワイド,3-6,920,10
ワイド,3-7,1340,16
馬単,6-7,4420,20
3連複,3-6-7,7440,27
3連単,6-7-3,28070,97
