着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,7,ナインエスクァイア,牡4,56.0,和田譲治,1:26.6,,1,2.0,37.3,大井 真島大輔,480(+9)
2,8,10,リトルビッグホーン,セ5,56.0,御神本訓,1:26.7,1/2,2,2.7,37.3,大井 渡辺和雄,449(+2)
3,8,9,ヨシノダイセン,牡4,56.0,達城龍次,1:27.2,2.1/2,3,4.8,37.5,大井 宗形竹見,476(-3)
4,7,8,ロンギングナイス,牡6,56.0,吉井章,1:27.3,1/2,7,62.1,37.9,大井 的場直之,489(0)
5,5,5,レベリオス,牡5,56.0,安藤洋一,1:27.5,1.1/4,6,20.7,37.4,大井 鈴木啓之,551(-1)
6,1,1,タイセイガスト,牡5,56.0,鷹見陸,1:27.8,1.3/4,5,20.7,37.6,大井 藤田輝信,502(+6)
7,3,3,ハニートースト,牡6,56.0,野畑凌,1:28.1,1.1/2,4,17.5,37.5,大井 藤田輝信,498(+2)
8,6,6,レイリ,牡7,56.0,藤本現暉,1:28.2,1/2,9,153.2,37.8,大井 上杉昌宏,535(-2)
9,4,4,アポロリヤム,セ7,53.0,▲杉山海波,1:28.3,1/2,8,113.1,37.7,大井 市村誠,462(-3)
10,2,2,ニシノデフィレ,セ7,56.0,瀬川将輝,1:28.5,3/4,10,202.3,38.8,大井 市村誠,499(+3)
