コーナー,通過順
1コーナー,"6,10,7,1,4,8,(2,11),9,12,3,5"
2コーナー,"6,10,8,7,4,1,11,9,2,12,3,5"
3コーナー,"6,10,8,7,11,1,4,2,9,12,3,5"
4コーナー,"6,10,8,7,11,1,4,2,9,3,12,5"
