券種,組み合わせ,配当,人気
単勝,2,1610,6
複勝,2,380,6
複勝,10,130,1
複勝,9,200,3
枠連,2-8,1860,4
馬連,2-10,2480,9
ワイド,2-10,1050,12
ワイド,2-9,1430,22
ワイド,9-10,410,4
馬単,2-10,5830,20
3連複,2-9-10,4740,17
3連単,2-10-9,31820,104
